(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.3)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -103.0)
(-45.8, -438.8, -101.9)
(-44.2, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.2, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.3, -438.8, -101.2)
(-44.2, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.3, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -103.0)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -103.0)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-43.2, -441.9, -103.1)
(-45.8, -438.8, -102.0)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-46.4, -438.8, -101.2)
(-44.1, -440.4, -102.9)
(-45.8, -438.8, -101.9)
(-44.1, -440.4, -102.9)
(-44.1, -440.4, -102.9)
