(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.6, -106.5)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.6, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-39.2, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-39.2, -425.0, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.6)
(-39.4, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.4, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-39.3, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-39.2, -424.9, -107.1)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.6, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.4, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-39.3, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-39.2, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.6, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-39.2, -425.0, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-39.3, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-39.4, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-39.3, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-39.2, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.4, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-39.4, -427.4, -106.7)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.0, -424.4, -106.8)
(-39.2, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-39.3, -424.9, -107.2)
(-40.4, -425.5, -106.6)
(-40.0, -424.4, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.6, -106.5)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-40.5, -425.6, -106.5)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
(-40.0, -424.3, -106.8)
(-40.4, -425.5, -106.5)
(-39.3, -427.4, -106.7)
