(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.6, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-43.0, -425.0, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.5, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.9, -428.1, -108.2)
(-42.5, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.9, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.0, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-43.0, -425.0, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.1)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-43.0, -425.0, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.4)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-43.0, -425.1, -106.3)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-42.9, -425.1, -106.3)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-40.7, -426.6, -108.1)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.1)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-42.9, -425.0, -106.3)
(-40.7, -426.6, -108.0)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-40.7, -426.6, -108.1)
(-42.3, -425.0, -107.0)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.3, -425.0, -106.9)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.3, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-42.3, -425.0, -107.0)
(-42.8, -425.1, -106.3)
(-40.7, -426.6, -108.0)
(-42.2, -425.0, -106.9)
(-42.8, -425.0, -106.2)
(-40.7, -426.6, -108.1)
(-42.3, -425.1, -106.9)
(-40.7, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.1, -425.1, -106.8)
(-40.8, -426.6, -108.0)
(-40.7, -426.6, -108.1)
(-42.3, -425.1, -106.9)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.3, -425.1, -107.1)
(-40.8, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.2, -425.1, -107.1)
(-40.8, -426.6, -108.1)
(-42.3, -425.1, -107.1)
(-42.9, -425.1, -106.3)
(-40.7, -426.6, -108.1)
(-42.3, -425.1, -107.1)
(-40.8, -426.6, -108.0)
(-40.7, -426.6, -108.0)
(-42.1, -425.1, -107.1)
(-40.8, -426.6, -108.1)
(-40.7, -426.6, -108.1)
(-42.3, -425.1, -106.9)
(-40.8, -426.6, -108.1)
(-39.8, -428.1, -108.2)
(-42.4, -425.0, -107.0)
(-40.7, -426.6, -108.0)
(-39.8, -428.1, -108.2)
(-42.3, -425.0, -107.1)
(-40.7, -426.6, -108.0)
