(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-44.5, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.5, -448.7, -109.1)
(-44.5, -449.0, -109.5)
(-43.9, -450.0, -108.2)
(-44.5, -448.7, -109.1)
(-44.5, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-43.8, -450.0, -108.1)
(-43.9, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.5, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-43.8, -450.0, -108.1)
(-43.9, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.6, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.5, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-43.8, -450.0, -108.1)
(-43.9, -450.0, -108.1)
(-44.5, -448.7, -109.1)
(-43.9, -450.0, -108.2)
(-42.9, -451.8, -108.7)
(-44.5, -448.7, -109.1)
(-43.8, -450.0, -108.2)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-44.5, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.9, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.1)
(-44.5, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.5, -449.0, -109.5)
(-43.7, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.6, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.6, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.6, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-44.6, -449.0, -109.5)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-43.8, -450.0, -108.1)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
(-42.8, -451.8, -108.6)
(-44.6, -448.7, -109.2)
(-43.8, -450.0, -108.1)
