(-41.8, -433.5, -105.2)
(-41.6, -433.8, -105.3)
(-41.3, -434.1, -105.5)
(-41.8, -433.6, -105.2)
(-41.9, -433.5, -105.3)
(-41.4, -434.1, -105.3)
(-41.8, -433.6, -105.4)
(-41.8, -433.6, -105.2)
(-41.5, -434.1, -105.1)
(-41.9, -433.5, -105.3)
(-41.7, -433.8, -105.2)
(-41.5, -434.2, -105.3)
(-41.9, -433.3, -105.2)
(-41.7, -433.7, -105.2)
(-41.7, -433.7, -105.3)
(-41.9, -433.5, -105.2)
(-41.7, -433.9, -105.2)
(-41.7, -433.7, -105.2)
(-41.8, -433.7, -105.2)
(-41.4, -434.2, -105.4)
(-41.6, -433.9, -105.1)
(-41.8, -433.5, -105.3)
(-41.3, -434.2, -105.4)
(-41.9, -433.4, -105.3)
(-41.7, -433.6, -105.3)
(-41.5, -434.0, -105.2)
(-41.9, -433.3, -105.3)
(-41.8, -433.5, -105.2)
(-41.5, -434.3, -105.2)
(-41.9, -433.4, -105.2)
(-42.0, -433.4, -105.3)
(-41.3, -434.4, -105.4)
(-41.9, -433.5, -105.2)
(-41.9, -433.7, -105.2)
(-41.5, -433.9, -105.3)
(-41.9, -433.5, -105.2)
(-41.6, -434.1, -105.2)
(-41.8, -433.6, -105.1)
(-41.8, -433.6, -105.2)
(-41.5, -434.0, -105.3)
(-41.7, -433.8, -105.2)
(-41.9, -433.5, -105.2)
(-41.4, -434.1, -105.3)
(-41.8, -433.6, -105.3)
(-41.9, -433.5, -105.2)
(-41.5, -434.3, -105.1)
(-41.9, -433.3, -105.3)
(-41.9, -433.5, -105.2)
(-41.4, -434.6, -105.3)
(-41.9, -433.4, -105.2)
(-41.9, -433.6, -105.2)
(-41.4, -434.1, -105.5)
(-41.9, -433.5, -105.3)
(-41.7, -434.0, -105.1)
(-41.5, -433.9, -105.2)
(-41.8, -433.6, -105.2)
(-41.3, -434.1, -105.5)
(-41.5, -434.0, -105.1)
(-41.8, -433.5, -105.3)
(-41.4, -433.8, -105.5)
(-41.8, -433.8, -105.3)
(-41.8, -433.5, -105.2)
(-41.5, -434.0, -105.2)
(-41.8, -433.6, -105.3)
(-41.8, -433.5, -105.2)
(-41.4, -434.6, -105.2)
(-41.9, -433.3, -105.3)
(-41.9, -433.5, -105.2)
(-41.3, -434.6, -105.4)
(-41.8, -433.5, -105.2)
(-41.9, -433.8, -105.1)
(-41.4, -433.9, -105.3)
(-41.7, -433.8, -105.2)
(-41.6, -434.1, -105.3)
(-41.7, -433.6, -105.2)
(-41.8, -433.6, -105.3)
(-41.3, -434.1, -105.5)
(-41.5, -434.2, -105.2)
(-41.8, -433.6, -105.2)
(-41.6, -433.9, -105.2)
(-41.8, -433.7, -105.4)
(-41.9, -433.5, -105.2)
(-41.6, -434.1, -105.2)
(-41.8, -433.6, -105.3)
(-41.9, -433.6, -105.2)
(-41.7, -433.9, -105.3)
(-41.8, -433.5, -105.2)
(-41.8, -433.6, -105.2)
(-41.7, -433.7, -105.3)
(-41.9, -433.5, -105.2)
(-41.7, -433.8, -105.3)
(-41.8, -433.6, -105.2)
(-41.9, -433.6, -105.2)
(-41.4, -434.2, -105.4)
(-41.7, -433.7, -105.2)
(-41.9, -433.5, -105.3)
(-41.6, -434.0, -105.4)
(-42.0, -433.4, -105.4)
(-41.9, -433.5, -105.3)
(-41.6, -434.0, -105.2)
(-42.0, -433.3, -105.4)
(-41.9, -433.5, -105.3)
(-41.4, -434.4, -105.2)
(-42.0, -433.4, -105.2)
(-42.0, -433.5, -105.2)
(-41.4, -434.3, -105.5)
(-42.0, -433.4, -105.3)
(-41.8, -433.7, -105.3)
(-41.5, -433.9, -105.3)
(-41.9, -433.6, -105.2)
(-41.7, -434.0, -105.3)
(-41.7, -433.8, -105.2)
(-41.8, -433.6, -105.3)
(-41.5, -434.1, -105.5)
(-41.9, -433.7, -105.2)
(-42.0, -433.5, -105.3)
(-41.4, -434.1, -105.3)
(-41.9, -433.5, -105.4)
(-41.9, -433.5, -105.3)
(-41.7, -434.0, -105.2)
(-42.1, -433.2, -105.3)
(-42.0, -433.5, -105.3)
(-41.4, -434.6, -105.4)
(-41.9, -433.4, -105.2)
(-41.9, -433.5, -105.3)
(-41.4, -434.1, -105.5)
(-42.0, -433.5, -105.2)
(-41.8, -433.9, -105.2)
(-41.7, -433.8, -105.2)
(-41.9, -433.5, -105.3)
(-41.6, -434.0, -105.4)
(-41.6, -434.1, -105.2)
(-41.9, -433.5, -105.3)
(-41.5, -434.0, -105.5)
(-41.8, -433.9, -105.3)
(-41.9, -433.5, -105.2)
(-41.7, -434.0, -105.2)
(-41.9, -433.5, -105.3)
(-41.9, -433.6, -105.2)
(-41.4, -434.7, -105.2)
(-41.8, -433.4, -105.3)
(-41.8, -433.5, -105.2)
(-41.4, -434.7, -105.4)
(-41.8, -433.6, -105.2)
(-41.9, -433.7, -105.2)
(-41.7, -433.8, -105.3)
(-41.8, -433.7, -105.2)
(-41.6, -434.1, -105.3)
(-41.5, -434.1, -105.2)
(-41.8, -433.6, -105.3)
(-41.3, -434.1, -105.6)
(-41.9, -433.5, -105.3)
(-41.9, -433.6, -105.3)
(-41.6, -433.9, -105.3)
(-41.9, -433.6, -105.4)
(-41.8, -433.6, -105.2)
(-41.6, -434.1, -105.2)
(-41.9, -433.7, -105.3)
(-41.9, -433.5, -105.2)
(-41.6, -434.1, -105.3)
(-41.9, -433.5, -105.2)
(-41.8, -433.8, -105.3)
(-41.7, -433.8, -105.3)
(-41.9, -433.5, -105.3)
(-41.7, -433.9, -105.2)
(-41.7, -433.7, -105.2)
(-41.9, -433.5, -105.2)
(-41.4, -434.1, -105.5)
(-41.7, -433.8, -105.2)
(-41.7, -433.7, -105.3)
(-41.5, -434.0, -105.3)
(-41.9, -433.6, -105.4)
(-41.9, -433.5, -105.3)
(-41.6, -434.0, -105.2)
(-41.9, -433.3, -105.3)
(-41.8, -433.6, -105.3)
(-41.5, -434.2, -105.2)
(-42.0, -433.4, -105.2)
(-42.0, -433.4, -105.3)
(-41.4, -434.4, -105.5)
(-42.0, -433.5, -105.2)
(-41.7, -433.8, -105.3)
(-41.5, -433.8, -105.3)
(-41.9, -433.5, -105.2)
(-41.7, -434.0, -105.3)
(-41.7, -433.7, -105.1)
(-41.9, -433.6, -105.2)
(-41.6, -434.0, -105.3)
(-41.8, -433.7, -105.2)
(-41.9, -433.6, -105.2)
(-41.6, -434.0, -105.2)
