(-40.8, -427.7, -103.8)
(-40.5, -428.3, -103.9)
(-41.0, -427.4, -103.8)
(-40.7, -427.7, -103.8)
(-40.8, -427.6, -103.7)
(-40.9, -427.5, -103.7)
(-40.7, -427.9, -103.7)
(-40.9, -427.6, -103.7)
(-40.8, -427.6, -103.7)
(-40.5, -428.1, -103.9)
(-40.7, -427.8, -103.7)
(-40.9, -427.5, -103.8)
(-40.5, -428.0, -103.8)
(-40.9, -427.3, -103.8)
(-40.8, -427.6, -103.7)
(-40.5, -428.1, -103.8)
(-41.0, -427.3, -103.8)
(-40.9, -427.5, -103.7)
(-40.4, -428.3, -103.8)
(-41.0, -427.4, -103.7)
(-41.0, -427.5, -103.7)
(-40.4, -428.1, -104.0)
(-40.9, -427.5, -103.8)
(-40.7, -427.9, -103.7)
(-40.7, -427.7, -103.7)
(-40.7, -427.9, -103.7)
(-40.7, -427.9, -103.8)
(-40.8, -427.7, -103.6)
(-40.9, -427.6, -103.7)
(-40.4, -428.1, -103.9)
(-40.8, -427.8, -103.8)
(-40.9, -427.5, -103.8)
(-40.6, -428.0, -103.7)
(-40.9, -427.5, -103.8)
(-40.9, -427.5, -103.7)
(-40.5, -428.3, -103.8)
(-40.9, -427.3, -103.7)
(-41.0, -427.4, -103.8)
(-40.3, -428.5, -104.0)
(-40.8, -427.7, -103.6)
(-41.0, -427.8, -103.6)
(-40.3, -428.3, -103.9)
(-41.0, -427.5, -103.7)
(-40.6, -428.1, -103.7)
(-40.7, -427.7, -103.6)
(-40.8, -427.6, -103.8)
(-40.4, -428.0, -104.0)
(-40.5, -428.2, -103.7)
(-40.9, -427.5, -103.8)
(-40.4, -428.0, -103.8)
(-40.8, -428.0, -103.9)
(-40.9, -427.5, -103.8)
(-40.6, -428.0, -103.7)
(-40.8, -427.6, -103.9)
(-40.9, -427.5, -103.7)
(-40.2, -429.1, -103.9)
(-40.9, -427.3, -103.7)
(-40.9, -427.5, -103.7)
(-40.1, -428.8, -104.0)
(-40.7, -427.8, -103.7)
(-40.8, -427.9, -103.7)
(-40.5, -427.8, -103.6)
(-40.7, -427.8, -103.8)
(-40.5, -428.0, -103.9)
(-40.7, -427.8, -103.6)
(-40.9, -427.5, -103.8)
(-40.5, -427.9, -103.9)
(-40.9, -427.5, -103.8)
(-40.9, -427.5, -103.8)
(-40.4, -428.3, -103.8)
(-40.8, -427.8, -103.9)
(-40.9, -427.6, -103.7)
(-40.6, -428.2, -103.8)
(-40.9, -427.4, -103.8)
(-40.8, -427.7, -103.7)
(-40.7, -427.8, -103.9)
(-41.0, -427.4, -103.7)
(-40.7, -427.7, -103.8)
(-40.2, -428.6, -104.1)
(-41.0, -427.5, -103.7)
(-40.7, -428.0, -103.8)
(-40.9, -427.6, -103.7)
(-40.9, -427.5, -103.8)
(-40.5, -427.9, -104.1)
(-40.9, -427.6, -103.7)
(-40.9, -427.5, -103.9)
(-40.6, -428.2, -104.0)
(-41.0, -427.3, -103.8)
(-40.8, -427.6, -103.8)
(-40.6, -428.1, -103.7)
(-41.0, -427.3, -103.8)
(-41.0, -427.5, -103.8)
(-40.5, -428.5, -103.8)
(-41.0, -427.4, -103.7)
(-41.0, -427.5, -103.8)
(-40.5, -428.0, -103.9)
(-41.0, -427.4, -103.8)
(-40.9, -427.9, -103.6)
(-40.7, -427.8, -103.7)
(-40.9, -427.5, -103.8)
(-40.6, -428.1, -103.9)
(-40.8, -427.7, -103.7)
(-40.8, -427.6, -103.8)
(-40.6, -427.9, -103.9)
(-41.0, -427.6, -103.9)
(-41.0, -427.5, -103.8)
(-40.6, -428.1, -103.7)
(-41.0, -427.4, -103.9)
(-41.0, -427.5, -103.8)
(-40.7, -428.3, -103.8)
(-41.0, -427.3, -103.8)
(-41.0, -427.5, -103.8)
(-40.4, -428.5, -104.0)
(-41.0, -427.3, -103.7)
(-40.9, -427.7, -103.8)
(-40.6, -427.8, -103.8)
(-41.0, -427.5, -103.8)
(-40.7, -428.0, -103.8)
(-40.4, -428.1, -103.6)
(-41.0, -427.5, -103.8)
(-40.4, -428.0, -104.2)
(-40.7, -428.0, -103.8)
(-41.0, -427.5, -103.8)
(-40.6, -427.8, -103.8)
(-41.1, -427.6, -103.9)
(-41.1, -427.5, -103.8)
(-40.7, -427.9, -103.7)
(-41.0, -427.3, -103.8)
(-41.1, -427.5, -103.8)
